East,North,Value
651921.3713555482,6133482.372339754,54.0
651923.5562410789,6133482.44747745,36.0
651925.7058865014,6133482.521404301,55.0
651904.1516055673,6133483.9769002,92.0
651902.0019610258,6133483.902983827,109.0
651899.8357590165,6133483.797559663,32.0
651897.7026718867,6133483.75515422,30.0
651895.5551524055,6133483.619435031,82.0
651893.4252528842,6133483.484322718,90.0
651890.231333003,6133484.024236425,87.0
651888.4919966067,6133485.356712065,81.0
651887.5567175215,6133483.313487083,126.0
651886.3806894659,6133481.602319629,76.0
651906.1839391974,6133481.819138497,181.0
651908.3501421851,6133481.9245657595,170.0
651910.5702679221,6133482.0009088125,74.0
651912.7022934129,6133482.07422343,95.0
651914.8871790203,6133482.149356834,81.0
651895.3497358492,6133481.384727076,22.0
651897.5180641811,6133481.428343064,42.0
651899.6842673513,6133481.533766069,32.0
651901.8515330738,6133481.608287162,89.0
651904.0166735434,6133481.744615276,155.0
651927.8907719938,6133482.596544141,52.0
651930.0404173785,6133482.670473104,46.0
651932.224240018,6133482.776518063,106.0
651934.4267454807,6133482.852267127,109.0
651936.5235306631,6133482.924381255,244.0
